name,company,location,url,text,python,r,sql,excel,nlp,sas,spark,java,tableau,c++,matlab,nosql,qlikview,hadoop,scala,shiny,powerbi,caffe,tensorflow,c#,cassandra,pig,hive,mapreduce,ruby,perl,machine learning techniques,neural networks,big data,predictive modeling,random forests,deep learning,statistical modeling,data mining,data visualization,natural language processing,business intelligence
JUNIOR DATA ANALYST - TAXONOMIST / MULTILINGUAL / LONDON / ASAP," Testing Circle – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=1201&ao=230671&s=58&guid=000001661aea70b692f7fa5446dae653&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_61ede85c&cb=1538049864155&jobListingId=2939492973,"JUNIOR DATA ANALYST - TAXONOMIST / MULTILINGUAL / LEADING ECOMMERCE COMPANY / 3 MONTHS CONTRACT / £100 - £150 PER DAY / WEST LONDON / ASAP We have an exciting position available for a Data analyst / Taxonomist to join a backend metadata configuration team for a leading ecommerce company based in West London! Project Summary:You will be charge of running different types of research initiatives and projects centred around defining metadata that support top keywordsSupport a global group focused on standardizing the language of multilingual metadata backend for key descriptors.Key responsibilities:Using external and internal keyword demand and histograms to define key metadata to support top queries.Identify taxonomy gaps based on research and top keywords and create a plan to close these gaps to support top queries.Localising metadata for Metropolitan English market or various markets, depending on language expertise.Understand selling flows and how data collected there translates to frontend user experiences.Requirements:Minimum Bachelor's degree from a top tier University or equivalent experience. Open to all degree backgrounds, but strong numeracy & data skills necessaryProficiency in MS Office suite (specifically Excel)2-3 years' business experience preferred - willing to consider graduatesMultilingual a big plus, especially German, French, Italian, Spanish, Dutch, Polish and Flemish, with bonus points for fluencyPassionate about data. Display efficient, data-based decision makingKnowledge of cloud based work services such as G Suite and Office 365Strong customer focusJUNIOR DATA ANALYST - TAXONOMIST / MULTILINGUAL / LEADING ECOMMERCE COMPANY / 3 MONTHS CONTRACT / £100 - £150 PER DAY / WEST LONDON / ASAP",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SQL Database developer," Michael James Associates – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=1202&ao=55801&s=58&guid=000001661aea70b692f7fa5446dae653&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9f04863a&cb=1538049864157&jobListingId=2952394851," My client who is a leading London based Law firm is looking for a SQL database developer.  Overview  Responsible for the design, development and management of key business databases and integrations using SQL Server, SQL Server Integration Services and SQL Server Reporting.  Main duties Working as part of a team to develop and maintain solutions using Microsoft SQL Server technologies and Microsoft Visual Studio.Creating and managing databases with complex stored procedures, functions and triggersPreparing and managing complex jobs within the SSIS framework for ETL operations and systems integrations.Writing and managing complex reports within the SSRS framework.Troubleshooting and optimising databases and SQL server environment.Responsible for changes to bespoke database design and structuresEnsuring all code is version controlled and managed using the source control system. Operational duties Assisting the development team with accurate monthly report and data extractsTroubleshooting issues on data discrepancies reported by the development team or users.Monitoring the status of the SQL environment and feeds between the bespoke applications and escalating to the Production DBA or the Finance team where necessary.Managing and monitoring the Development and UAT SQL environments to ensure consistency, and resetting upon agreed change periods. Experience Experience of working in an Agile team and use of TFS (Team Foundation Server)Experience of working in Continuous Integration and Continuous Delivery environment is desirableExperience in Microsoft Data Tools and database deployment is essentialExperience in SQL Unit Testing and automated testing is desirableCompetenciesMust demonstrate and maintain current, in depth knowledge of SQL Server database administration, database design and developmentCurrent knowledge of application design and development methodologiesCurrent awareness of security issues in relation to database, application and web developmentMust demonstrate problem solving and analytical skillsStructured and methodical approach to workAccurate and detail-focussed, but able to work to tight deadlines and changing priorities",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graduate Data Analyst," M Three Consulting – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=1203&ao=55802&s=58&guid=000001661aea70b692f7fa5446dae653&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_11698112&cb=1538049864158&jobListingId=2944104435," Data Analyst – Public Sector - Digital –London  The Opportunity  Are you a lover of technology with a passion for utilising the power of data in business?  At MThree we pair talented graduates with leading global businesses. We’re on the hunt for ambitious grads to join the MThree Alumni Graduate Programme for our September/October intake.  Our 24-month graduate development programme begins with 3 weeks of intensive training and career coaching, where you’ll learn everything you need to hit the ground running as a Data Analyst.  Specifically, we are currently hiring for a September/October intake who will have the opportunity to work with a leading public sector organisation within their Research and Analytical teams. The teams are tasked with using their Data Analysis skills to measure the performance of the organisation’s customer data and website activity, and identify, test and quantify improvements to products that will genuinely benefit their customer base.  What You’ll Need 2:1 degree in STEM subjectExcellent analytical and numeracy skillsStrong written and verbal communication skillsA motivated, self-starter attitudeEagerness to learn and develop new skills. What You’ll Learn Knowledge of the public sector industry, specifically Digital MarketplaceKnowledge and insight into customer journeyData science and analysis techniquesWeb Analytics tools and techniquesAdvanced SQL, Python, R, Excel, VBA Macros, Google Analytics What You’ll Receive Fully-paid, in-depth and interactive training with a diverse group of like-minded graduates, delivered by experts with working knowledge of the fieldA competitive graduate salary, with:Pay reviews every six monthsA flexible benefits package including gym membershipOngoing training and pastoral care throughout the 24-month programmeInvaluable industry experience and the opportunity to start a career in a desirable and competitive industry What You’ll Do  If successful, you’ll work with one of our clients as a Data Analyst, using your newly acquire Data Analysis skills to measure the performance of the organisation’s customer data and website activity, and identify, test and quantify improvements to products that will genuinely benefit their customer base.  About MThree Alumni  MThree arms global banks and enterprises with the skills and expertise they need to meet their most complex business and technology challenges.  Since 2010, we’ve helped organisations deliver key technology projects with expert consultancy across risk and compliance, application support and software development, vendor products and cyber and information security.  This is underpinned by our 24-month Alumni Graduate Programme, which bridges the gap between academic life and corporate culture by helping talented graduates build on formal qualifications with technology training and career coaching that prepares them for a fast-paced start to their career with our client base.  Today, with over 500 consultants deployed on client sites globally and presence in London, New York, Paris, Singapore, Johannesburg, Montreal and Hong Kong, we’re a trusted partner to global organisations committed to upscaling their tech teams and deliver innovative technology services.  MThree supports graduate development at all levels irrespective of gender, race, ethnicity, religion, disability or sexual orientation. MThree is proud to be an equal opportunity employer, and runs regular diversity events and initiatives to attract the best graduate talent spanning all backgrounds.  Data Analyst – Public Sector - Digital –London",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finance Data Analyst," Monzo Bank – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=1204&ao=4120&s=58&guid=000001661aea70b692f7fa5446dae653&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d4483e6b&cb=1538049864159&jobListingId=2855346517," We're looking for a curious, adaptable data analyst to help us make Monzo’s products as amazing as possible for all of our customers and the whole of our team.  At Monzo, we are building the best bank account in the world: fair, transparent and pleasurable to use. Our data team’s mission is to enable Monzo to operate 10x more efficiently than traditional banks, and to make our product as useful as possible for our customers. As a finance data analyst you will therefore need to be always one step ahead of everyone else and drive the shared understanding of our customers, products and finances. The Role You’ll join our data team and also work closely with the Finance team, to help us automate manual processes and make the best possible decisions based on our data. We’re looking for someone who cares deeply about understanding our financials and users, can communicate their findings clearly to their business partners and drive actions on top of insights.  You’ll help us with the following questions and challenges: How can we automate data generation to get the best quality inputs into our financial forecasting and reconciliations, all the way through to the best quality outputs for financial reporting and analysis.What are the economics of our business down to a user individual level and how do they change over time?How should the profitability of different user segments impact our product strategy? You'll be responsible for digging deep into the data, understanding our users’ behaviours and what drives our finances, automating processes and proposing solutions to identified problems.  You’ll also work closely with engineers across the company to ensure that we are collecting all the necessary data that we need for future analyses.  Finally, you will introduce and monitor company-wide KPIs which will measure our financial health and alert us if something goes off track. You should apply if you:are happiest exploring data, making discoveries and understanding their implicationsdelight in automating processes, building datasets and analysing data to support business decisionshave a solid grounding in SQL (Python knowledge is a plus)have previously worked in an analytics/finance environment - for example in a tech start-up, management consulting or investment bankinghave basic finance knowledge, e.g. how accounting works or what financial statements meanwhat we’re doing here at Monzo excites you!Logistics This role is based at our office in London, where you’ll work alongside engineers, designers, banking experts and customer support specialists to build the future of banking.  We care deeply about inclusive working practices and diverse teams. If you’d prefer to work part-time or as a job-share, we’ll facilitate this wherever we can - whether to help you meet other commitments or to help you strike a great work-life balance.  Our interview process consists of a 20-minute phone interview, a take-home test, and a half-day on-site interview. We promise not to ask you any brain teasers or trick questions.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reference Data Analyst," Charles Levick – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=1205&ao=25073&s=58&guid=000001661aea70b692f7fa5446dae653&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_c8beb75a&cb=1538049864160&jobListingId=2962271688,"Reference Data Analyst My Client is a leading financial markets and commodities bank are looking for a Referential Data Analyst who will be responsible for ensuring the accurate set up of legal entity and/or instrument/product static reference data. The function spans all lines of business, supporting the referential data requirements of Global Markets and Commodities for all cash and derivatives' products marketed.  The role will require a self-motivated individual who will bring energy and enthusiasm to the team and be capable of quickly developing a strong partnership with front office and the other operations and IT functions. Key Responsibilities: * Timely and accurate set up of reference data across all classes and systems. Ensure that all reference data (and supported market data) is accurately maintained on the central data platforms to ensure accuracy and uniformity of published data across separate and distinct systems.Ensure that no financial losses or reporting breaches are incurred by the Bank as a direct result of late update, or incorrect input of reference data.Ensure timely setup of new instruments/parties across all internal systems and depositories as appropriate.Ensure that all reference data reconciliation exceptions are cleared on a daily basis.Investigate and drive root cause analysis on recurring instances of breaks.Participate and represent CMU referential data for any strategic projects requiring reference data support/strategic input.Ensure that the system audit reports/feeds are completed on a daily basis, and that a full audit trail of reference data additions, deletions and amendments is in place for each system.Maintain close communication lines with the Front Office, Operations and other support functions.Be responsible for the preparation and maintenance of working instructions (procedures)Respond quickly to run the bank front office requirements as well as any ad hoc requests which may arise.Provide support to the wider Operations team by liaising with front office to undertake corrective action required to resolve exceptions/ breaks captured on downstream operational control points.Record completion of all intra- and end-of days checks via on-line check lists.Contribute to the review and feasibility assessment of proposed new products and support manager by ensuring that all necessary processes and procedures are implemented to facilitate trading of these.Provide support to regional/virtual matrix teams across the International zones. Provide training and hands-on support where required to ensure that a consistent and robust control framework is employed across all regions.Provide support to ""Change the Bank"" teams by participating in the development of business requirements, test scenarios and execution of (user) testing schedules for strategic IT developments.Ensure that Risk items are escalated appropriately to ensure that the business operates in a controlled manner and that all key risk issues are raised to management and key business stakeholders.Ensure that Group Inbox or ticketing platform is managed daily to ensure that all stakeholder requests are responded to in a timely manner. Qualifications & Experience:At least 1-2 years of Reference Data experience, ideally in relation to client data.Good understanding of securities, derivatives and treasury products (ideally two or more)Education to Degree level (or equivalent)Proven interpersonal and relationship building skills and ability to apply to relationships formed across different geographical regions.Professional qualification (e.g. SFA Reg. Rep / IAQ) an advantage.Understanding of FCA rules and regulations or equivalent.Understanding of risk and control.Knowledge of emerging markets.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G7 Principal Data Scientist," Home Office – Croydon, Angleterre","Croydon, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=1206&ao=4120&s=58&guid=000001661aea70b692f7fa5446dae653&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9c80d2aa&cb=1538049864161&jobListingId=2944722409," Background  The Home Office Data Analytics Competency Centre (DACC) is one of the most advanced and well-established data analytics centres in Government. We sit at the heart of the Home Office’s transformation into a data driven department.  As a Data Scientist you will be working on some of the most challenging, high profile problems in Government, across all areas of the Home Office’s responsibilities: Border Security, Immigration Control & CitizenshipCrime and Policing & Fire ServicesNational Security, Counter Terrorism and Counter Extremism It’s an exciting work area where you will be working with unique datasets, advanced analytical techniques and modern tools to deliver insights and data products that will transform the Department’s operational business and policy development.  The Work  The Data Scientists work in small agile teams, to deliver prioritised work packages from the research stage through to deployment as live services. Example projects include building machine learning models to classify visa applications by risk, using network analytics to identify possible victims of trafficking, matching and enriching novel datasets, building document search and text analytics products and conducting data driven research to inform policy makers.  Culture  Data Scientists deliver in collaboration with expert teams of data engineers, architects, business analysts, software developers, product managers and scrum masters – all co-located in the lab. We embed customer representatives into our project teams to ensure we are always focused on user requirements and maximising our impact.  As analysts, we are empowered by a high-quality development environment, flexibly using the best tools for the job (usually open source), leveraging a rich and expanding data platform that is maintained by our data engineering colleagues specifically for analytical use.  We are a diverse, mutually supportive team, and have a very strong focus on staff development – we are all learning together. We have regular knowledge shares within the team and with external speakers, a data science reading group and study clubs for MOOCs. You will have access to on-line resources like DataCamp, Safari Books On-line and Pluralsight. Several times a year we hold whole-team hackathons to tackle new challenges and try new tools and techniques.  Enthusiasm for Data Science / Machine Learning, and for expanding the unit’s (and your own) analytical competence is essential. With a broad mix of type and scale of projects, all staff have the opportunity to take on lead delivery roles and to develop personal areas of specialism.  Key Responsibilities  At any time, HODAC will be running several distinct analytics scenarios. You will be providing analytical oversight for a number of these projects. You will agree project scope, coach and set the direction for the data scientists on the project team and have overall responsibility for ensuring that the solution is analytically robust and meets business needs.  You will have lead responsibility for a key customer group within the Home Office, being the first contact point for commissions of new work, building a network of key stakeholders, developing knowledge of current customer priorities, and identifying opportunities for analytics to add customer value.  DACC operates a matrix-management model. You will have direct line management responsibility for several junior analysts, who may be working flexibly across different scenarios.  You will play an important role in building links with Data Science experts in other government departments, academia and the private sector, to ensure that Home Office remains at the forefront of innovation, best practice and impact.  As a senior member of the Data Science leadership team, you will share responsibility for building the profession within the Home Office and ensuring that our team is a great place for data scientists to work.  Essential Criteria - Skills and ExperienceA degree (minimum 2:2) in a numerate discipline – like Maths, Physics, or Computer Science. Postgraduate level training and/or experience working at a senior level in a Data Science role an advantage.In depth knowledge of, and experience of using, a range of data science techniques (e.g. machine learning, network analysis, data matching, information retrieval, text analytics) in a real-world setting.Competence in at least one programming language to deliver analytical work (we use python) and capable of setting software engineering good practice for the wider team.Enthusiasm for data science and track-record of continually developing programming and analysis skills of self and others.Experience of leading a team to develop and deliver analytics products.A good grasp of Quality Assurance for Analysis.Excellent verbal, written, and interpersonal communication skills with the ability to present complex ideas to technical and non-technical audiences. Substantial experience of presenting technical / analytical work to senior customers.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salesforce Data Analyst," Acumen Solutions – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=1207&ao=174058&s=58&guid=000001661aea70b692f7fa5446dae653&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_51b128eb&cb=1538049864163&jobListingId=2378964625,"Acumen Solutions drives excellence - not only in our performance, but also in the results we deliver for our clients. We are a global cloud consultancy that combines the insight of our strategists, the vision of our innovators, and the ingenuity of our engineers to achieve this extraordinary impact. The Fortune 500 trust us to build solutions focused on growing revenue and profits by amplifying competitive advantage and strengthening customer relationships. Our groundbreaking solutions in the public sector streamline operations and improve productivity. We apply this same focus on excellence to our unparalleled social responsibility program, generating sustainable impact across our local communities. Engage with us at www.acumensolutions.com or on Twitter @AcumenSolutions.We are looking to grow our team and currently have entry to manager level opportunities for a Salesforce Data Analyst in our London, UK, location. Specific DutiesSpecialize in collecting, organizing, and analyzing data from various systemsDevelop an in-depth understanding of the interrelationships of data and multiple data domainsCreate thorough documentation artifacts and maintain same for duration of projectIdentify and document data migration paths and processesMaintain industry/technical knowledge base and facilitate/maintain industry relationshipsDemonstrate commitment to providing customer-focused quality serviceSupport assigned systems through transition periodPerform other duties as deemed relevant based upon experience to fulfill customer needsDevelop and perform standard queries to ensure data quality, identify data inconsistencies, missing data and resolve as neededStandardize data naming, data definitions and modelingPerform data extraction, storage, manipulation, processing, and analysisCollect, profile, collate, and map appropriate data for usage in new or existing solutions as well as for ongoing data analysis activitiesInterpret Customers functional and information needs and turn them into functional or data requirements, process models, etc.Desired Skills and ExperienceBachelor’s Degree or equivalent in Computer Science, Information Systems, Engineering, Business, Mathematics, or other related scientific or technical discipline with two (2) or more years of experience related to this positionMust be willing to travel up to 50%1-5 years of demonstrated experience in data analysis, data manipulation, and decision supportKnowledge and application of relational database conceptsExperience or exposure to Extract/Transform/Load (ETL) and/or Business IntelligenceStrong SQL skillsSkilled at completing technical design via iterative mockupsHigh proficiency in MS Office Suite (esp. Word and Excel)Openness to learning new skills and software as necessaryDemonstrated ability to manage simultaneous work flows while maintaining quality output and meeting deadlinesDemonstrated ability to learn new and exciting technologies with little assistancePreferred ExperienceExperience with ETL tools and procedures (any tool)Prior experience working in the CloudStrong verbal and written communication skills with demonstrated ability to communicate at different levels of the organizationAbility to perform ad-hoc analysis and maintain clear and comprehensive documentation of decision-making, data preparation, and processesRelevant IT certificationsCritical SkillsHigh aptitude in analytical and logical thinkingDemonstrated experience with data models and data mappingExperience with Unified Modeling Language (UML), including Entity-Relationship Diagrams (ERD), Sequence Diagrams, and Data Flow Diagrams (DFD)Understanding of XML, SQL, Data Modeling Language (DML), and Data Definition Language (DDL)Strong communication skills, both written and spokenDemonstrated ability to produce highly detailed, comprehensive documentation artifactsClient-focused attitudeHigh-level knowledge of enterprise IT organizational, business, and technical environmentsAbility to analyze processes and recommend improvements as neededBenefits Acumen Solutions offers the opportunity for growth and advancement, as well as a competitive base salary, annual performance based incentives, medical and pension schemes, income protection, holiday/sick leave, and more.About UsAs a leading management and technology consulting firm, Acumen Solutions offers a range of challenging and rewarding opportunities whether you’re just starting out in your career, looking to advance your career, or seeking a senior leadership position. Acumen Solutions employees are ambitious, committed, passionate problem solvers. EOE M/F/V/DVEVRAA Federal Contractor ",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst," Adecco UK Limited – Harlow, Angleterre","Harlow, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=1208&ao=230671&s=58&guid=000001661aea70b692f7fa5446dae653&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_477e1a15&cb=1538049864164&jobListingId=2955663412,"Data AnalystTop of FormLocation: Harlow, Essex Salary/Rate: £32,000 - £35,000 per annum Type: Full time, Permanent Hours: Monday - Friday, 08:45-17:15  Adecco Harlow are excited to be recruiting for a Data Analyst to join one of our clients based in Harlow. The main responsibility of the role is to provide accurate information for the managers, to assist with the commercial decisions as well as the businesses strategy.  Key accountabilities include but are not limited to: Monitor Key Performance Indicators and produce reports for the managers,Produce real-time performance dashboards using the CRM,To develop and analyse MI reports, helping to identify where the business can improve procedures,Create clear and understandable presentations that can explain complicated data to non- technical audiences,Provide correct analysis and MI to assist with commercial decisions and business strategies,Monitor the process flows to identify activity such as credits, call volumes etc,Forecast the work levels and resourcing requirements,Create insights through explanatory data analyst,Explore customer databases to identify opportunities as well as challenges,Generate ways to fully utilise MI systems to reduce manual interventions. Ideal candidate and personal qualities: Strong Excel skills,Ability to enhance, interpret and improve MI reporting,Ability to write and understand SQL queries within Microsoft,Ability to understand CRM reports and identify advanced finds as well as dashboard functionality,Exposure to PowerBl would be desirable Benefits include but are not limited to: 26 days holiday entitlement excluding bank holidaysPrivate health care (Bupa)Company pension schemeLife insuranceFree car parking availableShuttle bus service (from Harlow town centre and train station - AM, Midday and PM)On-site Café Data Analyst / CRM / SQL Queries / PowerBl / MI Reporting / Key Performance Indicators  We regret that due to volume of response, we can only contact successful applicants. If you have not heard from us within 7 days, then unfortunately your application has been unsuccessful. Adeccois an Equal Opportunities employer that is happy to welcome applications for any applicant who fulfill the role requirements for this position. The Adecco group is a global company with more than 33,000 FTE employees and around 5,100 branches in over 60 countries and territories around the world. The Adecco Group offers a wide variety of services that include temporary staffing, permanent placement, career transition and talent development, as well as outsourcing and consulting Adecco acts as an employment agency for permanent recruitment and an employment business for the supply of temporary workers. The Adecco Group UK & Ireland is an Equal Opportunities Employer.  By applying for this role your details will be submitted to Adecco. Our Candidate Privacy Information Statement explains how we will use your information - please copy and paste the following link in to your browser https://candidate-privacy",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst," Cerebro Consulting – Acton, London, Angleterre","Acton, London, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=1209&ao=230671&s=58&guid=000001661aea70b692f7fa5446dae653&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cc4ccab8&cb=1538049864167&jobListingId=2923107514," Our client are a large independent beverage processing and distribution business, supplying some of the leading food service and food distribution companies in the UK.  They are currently looking to bring on board 2 data analysts to further strengthen its analytics driven approach to service delivery.  The role is required to provide key insights about existing and future customers, service delivery KPIs, production efficiencies.  The role will work closely with Managing Director and Operations Director, supporting in key business decision making, while being able to build and analyse operational dashboards, forecast growth rates, arriving at optimum budget to spend across promotional and networking initiatives, analysing the effectiveness of marketing initiatives, and expected to prepare and report analysis on regular basis to senior management.  An Ideal candidate should possess: prior experience of working as data analyst, with at circa 1-2 years' experience, focused on data analysisexcellent IT skills and analytical skills,ability to manage and analyse large amounts of data, while maneuvering complex data sets in MS Excel, suited to an advanced level user of MS excel, while also producing accurate reports and clear graphical data depictions.Preferred qualifications include a degree in Computer science, or Maths / Statistics. The role offers competitive salary for 5 days a week, having core hours between 8 am - 5 pm.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst Trainer," Morgan Hunt UK Limited – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=1210&ao=230671&s=58&guid=000001661aea70b692f7fa5446dae653&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_eabdb582&cb=1538049864168&jobListingId=2923233817,"Data Analysis Trainer Greater London Up £50,000pa Permanent Morgan Hunt is recruiting for a Data Analysis Trainer to work for an accomplished training provider in Greater London. My client is willing to consider unqualified candidates who would like to retrain and working in the training and education sector. The ideal Data Analysis Trainer will: *Have vocational experience working within Data Analysis (essential) *Have an up to date DBS or willing to apply for one *Ability to teach learners responsibilities of working within the Data Analysis (desirable) *Be a driver with access to their own car (desirable) Data Analysis Trainer main duties: *Assessing learners, ensuring they reach their targets *Working in the training industry, you will be working with a variety of learners and be expected to meet the organisations' standards of work *Delivering data analysis qualifications up to level 4 on a 121 basis for learners on a classroom basis *Providing tutorial and pastoral support to students across the organisation and in the workplace Company benefits *Fantastic company atmosphere *Chance to work with an experienced team *This role is an excellent opportunity working for a training provider which offers progression and development. If you feel you meet the above criteria, please get in touch with the Education & Training team at Morgan Hunt immediately. Equally if you have relevant experience as Software Lecturer or above and are looking for a new opportunity, please get in touch.Morgan Hunt is a multi award winning Employment Business for interim, contract and temporary recruitment and acts as an Employment Agency in relation to permanent vacancies. Morgan Hunt is an equal opportunities employer job suitability are assessed on merit in accordance with their skills, qualifications and abilities to perform the relevant duties required in a particular role",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst - Entertainment," Talentedge – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=1211&ao=230671&s=58&guid=000001661aea70b692f7fa5446dae653&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_56d04161&cb=1538049864169&jobListingId=2927105715," A global entertainment company are recruiting for a Senior Data Analyst to join their newly created team. Working across key projects within TV, Film and Music this role will be responsible for supporting the Global Director to provide analysis and intelligence data.  Offering real career progression opportunities this role will: Provide research and analysis to service a range of business needs and customers. This involves mining business data including revenues, sales, radio, TV and digital usageSupport in creating and setting neighbouring rights society KPIs and benchmarks and monitoring and presentation of performanceModify and improving the scope of tracking analysis using business intelligence data, exploring anomalies and undertaking research and analysis to provide insight for the businessPerform research of the companys rights and repertoire systems, making sure all data is entered accurately and comprehensively The successful candidate will have exceptional analytical skills with a clear aptitude for excel and handling large data sets. In addition, it is essential that you have excellent communication skills as you will be working with employees across the organisation. This is a great opportunity to work at a highly regarded global brand in an area of the business that is growing rapidly.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Interim Planning and Data Analyst," Allen Lane – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=1212&ao=230671&s=58&guid=000001661aea70b692f7fa5446dae653&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_249be60c&cb=1538049864170&jobListingId=2937250548," Allen Lane is recruiting an interim Planning and Data Analyst for a University based in central London.  Initially for a period of 3 months, you will use knowledge of higher education statistical and regulatory returns to work closely with the Head of Academic Planning in the delivery of multiple deadlines and submissions.  As such, you will have demonstrably strong data and analytical skills and have worked on related statutory returns such as HESA previously.  If you are immediately available and can display the above aptitudes and characteristics we would love to hear from you. Please note applications will be reviewed continuously and prior to the closing date and as such immediate application is recommended.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finance Data Analyst," Pointview Resources – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=1213&ao=116503&s=58&guid=000001661aea70b692f7fa5446dae653&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_31ecad0e&cb=1538049864171&jobListingId=2959707114," Job DescriptionPointView Resources has been appointed by a high-profile Japanese manufacturer to search and select a Finance Data Analyst for a 3 - 6 months project based in the City, London. The candidate requires to have fluent Japanese written and language skills and good English skills.  This is an excellent opportunity to gain some commercial experience at a high-profile Japanese organisation and a foot in the door as multiple projects are underway that will open up new opportunities.  The role Working within a project team that is migrating finance controlling systems to a common version of SAPReceive data models in Excel from the accounting team at the Japan head officeDiscuss with Japan accountants to interpret data and load into a common SAP template at the London officeAnalyse data to ensure it is mapped correctly into the SAP template Skills required Fluent Japanese written and spokenGood level of English written and spokenGood understanding of MS ExcelExcellent attention to detail and analytical approachAn understanding of basic accounting principles (e.g. cashflow statement, balance sheet, P&L, trial balance) would be an advantage but not essential",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
